> -L"Region B"
-120.302572879	37.7548417536
-120.517431939	37.9103820528
-120.637294278	37.878648397
-120.69150439	37.8402147229
-120.681205178	37.5985821193
-120.511518139	37.4048028862
-120.41974798	37.2672765851
-120.297326791	37.1168246989
-120.182461371	37.0035494632
-120.062524732	36.9464915941
-119.927392735	36.9050227053
-119.751087526	36.9781767298
-119.754025477	37.0803875944
-119.99253779	37.3755701021
-120.143270182	37.5753872714
-120.302572879	37.7548417536
